host,service,pool,threads_max,threads_observed,cpu_pct,runqueue_wait_pct,runnable_pct,thread_runnable_p75,thread_runnable_p95
adfe200,FCGIRtbServer,grpc_global,1,1,0.005100016983400391,0.13721323028375282,0.14231324726715322,0.14231324726715322,0.14231324726715322
adfe200,FCGIRtbServer,http-server,4,4,5.0158326613455125e-06,1.3504956524029291e-05,1.8520789185374804e-05,1.8520789185374804e-05,6.29706832302743e-05
adfe200,FCGIRtbServer,jemalloc_bg,4,4,1.5494839622021352,0.2242266447929423,1.7737106069950777,1.8089541365233843,1.9481917259692603
adfe200,FCGIRtbServer,lifeguard,1,1,0.006541397956960444,0.2057966355954054,0.21233803355236586,0.21233803355236586,0.21233803355236586
adfe200,FCGIRtbServer,task-runner,9,9,0.765261269049471,1.1373718972336069,1.9026331662830778,0.06494568496567676,10.138142953292522
adfe200,FCGITrackServer,bid-request,64,64,0.10768845212209828,0.5367070729445228,0.644395525066621,0.8375854079525575,1.3275753901986325
adfe200,FCGIUserBindServer,bid-request,64,64,0.4995799645956485,3.2789581691315233,3.7785381337271717,5.016449689262847,8.183285834499582
adfe200,UserBindServer,event_engine,16,16,1.4588067197254677,25.65539636986103,27.114203089586496,32.536646062540406,47.580039282793535
adfe200,UserBindServer,fast-scheduler,1,1,6.013087023240021,44.62575643850533,50.63884346174534,50.63884346174534,50.63884346174534
adfe200,UserBindServer,grpc-server,16,16,1.9216830504311329,9.52926239056212,11.450945440993253,17.81651468139547,21.03172452839309
adfe200,UserBindServer,grpc_global,1,1,0.005035041825438663,0.13123207075173537,0.13626711257717405,0.13626711257717405,0.13626711257717405
adfe200,UserBindServer,http-server,4,4,4.729957699645134e-06,0.00020607230572513964,0.00021080226342478476,0.00021080226342478476,0.0007167276956442679
adfe200,UserBindServer,jemalloc_bg,4,4,0.08948700901112712,0.008501592361013333,0.09798860137214045,0.11352015445799317,0.11887879094007878
adfe200,UserBindServer,lifeguard,1,1,0.005662435741384609,0.2615399276272908,0.26720236336867537,0.26720236336867537,0.26720236336867537
adfe200,UserBindServer,rdb-batch,16,16,33.5508902580754,46.42248390014592,79.97337415822132,82.89094549386539,84.19927286120942
adfe200,UserBindServer,task-runner,13,13,0.008002477427881424,0.00338966754587494,0.011392144973756365,0.0,0.06716942590108801
adfe200,UserBindServer,ub-grpc-p,8,8,16.611455839487057,37.71589549682576,54.327351336312816,54.77343750948667,69.38159388607491
adfe200,UserInfoManager,event_engine,16,16,1.3509116984305234,10.603147825263026,11.954059523693548,17.27723709226929,20.881302695753938
adfe200,UserInfoManager,fast-scheduler,1,1,3.422101950362928,22.819349200149055,26.241451150511985,26.241451150511985,26.241451150511985
adfe200,UserInfoManager,grpc-server,16,16,1.3286380982166752,7.247402493957996,8.576040592174671,12.611977767539633,13.326033247208573
adfe200,UserInfoManager,grpc_global,1,1,0.0033851623798118453,0.015840530044458054,0.0192256924242699,0.0192256924242699,0.0192256924242699
adfe200,UserInfoManager,grpcpp_sync,1,1,0.00035067161968602086,0.005979463698911317,0.006330135318597337,0.006330135318597337,0.006330135318597337
adfe200,UserInfoManager,http-server,4,4,1.4340831412044347e-06,0.0,1.4340831412044347e-06,1.4340831412044347e-06,4.875882680095076e-06
adfe200,UserInfoManager,jemalloc_bg,4,4,0.5005215103601315,0.19637838685719958,0.6968998972173311,0.7790570235438004,1.2431071795734538
adfe200,UserInfoManager,lifeguard,1,1,0.002971866435182481,0.07959685800281027,0.08256872443799276,0.08256872443799276,0.08256872443799276
adfe200,UserInfoManager,rdb-batch,16,16,15.538928049010513,21.57274938608727,37.11167743509778,43.536066685078026,43.80303382556154
adfe200,UserInfoManager,task-runner,13,13,0.00903482657162545,0.0026434533381554373,0.011678279909780888,0.0,0.0756713651953883
adfe200,UserInfoManager,uim-grpc-p,10,10,23.730672345422725,12.773760962823332,36.50443330824606,40.80355103324558,45.45024210792957
adfe201,CampaignManager,bs-grpc,4,4,1.0644379954702945,8.523660638806493,9.588098634276788,10.476175941869357,11.59329534259902
adfe201,CampaignManager,bs-grpc-c,1,1,5.5887017167371775,28.733482467260686,34.32218418399786,34.32218418399786,34.32218418399786
adfe201,CampaignManager,cm-grpc-p,16,16,17.66200262212685,9.588853420991635,27.250856043118482,28.341424552145952,30.53852438501903
adfe201,CampaignManager,cm-logging,4,4,18.924652467787332,21.04682674400157,39.97147921178891,42.72598928137745,49.626831797847416
adfe201,CampaignManager,event_engine,16,16,2.0300326962252266,15.210312593686512,17.240345289911737,18.62871950228978,19.7097581103628
adfe201,CampaignManager,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe201,CampaignManager,grpc-server,16,16,2.0906416022649355,7.619306454387736,9.70994805665267,15.16406971423327,17.662105225737662
adfe201,CampaignManager,grpc_global,1,1,0.004121578845033681,0.066592644865305,0.07071422371033867,0.07071422371033867,0.07071422371033867
adfe201,CampaignManager,grpcpp_sync,1,1,0.0004021575702346434,0.0074618977107364206,0.007864055280971064,0.007864055280971064,0.007864055280971064
adfe201,CampaignManager,http-server,4,4,3.495374161855881e-06,9.27058111037159e-06,1.2765955272227471e-05,1.2765955272227471e-05,4.340424792557338e-05
adfe201,CampaignManager,jemalloc_bg,4,4,0.5097223556087087,0.16573520963390653,0.6754575652426152,0.7795493445327943,0.8824616845557873
adfe201,CampaignManager,lifeguard,1,1,0.003625719463934149,0.06949324516977971,0.07311896463371387,0.07311896463371387,0.07311896463371387
adfe201,CampaignManager,task-runner,5,5,8.279598605829316,2.5976489762517443,10.87724758208106,15.3125072349316,33.062845796103744
adfe201,ChannelServer,cs-grpc-p,16,16,32.87849452428998,9.10067669943532,41.979171223725295,43.573880334897815,44.083581241761664
adfe201,ChannelServer,event_engine,16,16,1.4701675428796754,15.005260733448964,16.47542827632864,17.93524831586659,21.432315993233054
adfe201,ChannelServer,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe201,ChannelServer,grpc-server,16,16,1.7871210744409447,9.048959466076006,10.836080540516951,13.626804040974083,14.766814331573148
adfe201,ChannelServer,grpc_global,1,1,0.003222780727220152,0.052994677792582864,0.05621745851980302,0.05621745851980302,0.05621745851980302
adfe201,ChannelServer,grpcpp_sync,2,2,0.00028160801580748594,0.0025422048904131635,0.002823812906220649,0.003174967530351786,0.0034558912296566947
adfe201,ChannelServer,http-server,4,4,2.583249380571242e-06,8.452372973233659e-06,1.1035622353804901e-05,1.1035622353804901e-05,3.752111600293665e-05
adfe201,ChannelServer,jemalloc_bg,4,4,0.03175803717651279,0.03358632402978065,0.06534436120629344,0.08127900651037796,0.11502262401910837
adfe201,ChannelServer,lifeguard,1,1,0.0028791531429507985,0.0980615918194711,0.1009407449624219,0.1009407449624219,0.1009407449624219
adfe201,ChannelServer,task-runner,2,2,0.24009664709469197,0.0754106491675318,0.3155072962622238,0.47326094439333566,0.5994638628982252
adfe201,FCGIActionServer,bid-request,64,64,0.06612009516872028,0.5705051501379718,0.6366252453066921,0.7628277885424007,1.1202920426605716
adfe201,FCGIAdServer,bid-request,128,128,3.165363824321293e-06,1.9790008275453217e-06,5.144364651866615e-06,0.0,4.109668181223029e-05
adfe201,FCGIRtbServer,bid-request,20,20,44.80411657627857,36.73310564800771,81.53722222428628,86.81185288030018,90.00548047331918
adfe201,FCGIRtbServer,event_engine,16,16,3.150031422404049,37.96340156353873,41.11343298594278,44.84504333396488,49.360105676771454
adfe201,FCGIRtbServer,fast-scheduler,10,10,4.375974146866413,55.6924084011197,60.06838254798611,68.70912584217608,70.50774052313392
adfe201,FCGIRtbServer,fcgi-accept,16,16,15.191766862373113,64.10454013166934,79.29630699404245,81.84425026584005,83.93589734766597
adfe201,FCGIRtbServer,grpc-asio-p,10,10,11.313615277045905,44.59106824038972,55.90468351743563,60.76613456646614,62.36402262100556
adfe201,FCGIRtbServer,grpc-common,16,16,13.306052851333856,40.13502723860352,53.44108008993737,60.64044025068931,64.35938650218557
adfe201,FCGIRtbServer,grpc_global,1,1,0.006266322997419296,0.12189789710384291,0.12816422010126222,0.12816422010126222,0.12816422010126222
adfe201,FCGIRtbServer,http-server,4,4,3.787207425211489e-06,9.526785215603929e-05,9.905505958125079e-05,9.905505958125079e-05,0.00033678720257625255
adfe201,FCGIRtbServer,jemalloc_bg,4,4,1.3525116037690843,0.5223312066686078,1.8748428104376922,2.042508077650463,2.1692796922523203
adfe201,FCGIRtbServer,lifeguard,1,1,0.005186327756387755,0.159164179334552,0.16435050709093973,0.16435050709093973,0.16435050709093973
adfe201,FCGIRtbServer,task-runner,9,9,0.8030106698746741,2.1446027968083996,2.9476134666830736,0.05335299587332963,15.81955202404901
adfe201,FCGITrackServer,bid-request,64,64,0.11350888506072865,0.5818379990012349,0.6953468840619634,0.8298521143041941,1.2737199526372707
adfe201,FCGIUserBindServer,bid-request,64,64,0.5766994387255806,3.501449578320952,4.078149017046533,5.0652998588252975,8.012237552888926
adfe201,UserBindServer,event_engine,16,16,1.3882966538758064,29.898261117837293,31.286557771713102,36.10452917319863,37.464201420917355
adfe201,UserBindServer,fast-scheduler,1,1,7.039028060468258,51.35110831035558,58.39013637082383,58.39013637082383,58.39013637082383
adfe201,UserBindServer,grpc-server,16,16,2.192735357857131,16.78104886828448,18.97378422614161,20.946006913260156,25.690761333447973
adfe201,UserBindServer,grpc_global,1,1,0.0057563682863663035,0.15856157864571427,0.16431794693208054,0.16431794693208054,0.16431794693208054
adfe201,UserBindServer,http-server,4,4,4.060707359629851e-06,6.296519323511953e-05,6.702590059474939e-05,6.702590059474939e-05,0.00022788806202214782
adfe201,UserBindServer,jemalloc_bg,4,4,0.10362949560936201,0.01898226623997232,0.12261176184933432,0.12516981444428077,0.12667045598444693
adfe201,UserBindServer,lifeguard,1,1,0.0062172038425307476,0.21630618213266162,0.22252338597519233,0.22252338597519233,0.22252338597519233
adfe201,UserBindServer,rdb-batch,16,16,39.584137920366096,42.0144980814523,81.5986360018184,85.59273656212801,88.43565089926838
adfe201,UserBindServer,task-runner,13,13,0.008168650220753772,0.0031849848516677143,0.011353635072421486,0.0,0.06545654223772715
adfe201,UserBindServer,ub-grpc-p,8,8,16.98861650018961,62.61438667973827,79.60300317992788,79.881034501718,80.70257711543138
adfe201,UserInfoManager,event_engine,16,16,1.345060390545369,13.048072277662909,14.393132668208278,16.08722077333229,17.181299629361767
adfe201,UserInfoManager,fast-scheduler,1,1,4.1137004065894915,14.08009303644809,18.193793443037585,18.193793443037585,18.193793443037585
adfe201,UserInfoManager,grpc-server,16,16,1.4479911705097739,8.952978590570106,10.400969761079882,11.268154217463527,13.126069717543494
adfe201,UserInfoManager,grpc_global,1,1,0.003688452115558362,0.2006499677201464,0.20433841983570478,0.20433841983570478,0.20433841983570478
adfe201,UserInfoManager,grpcpp_sync,1,1,0.0004251597313856985,0.008122819718922803,0.008547979450308501,0.008547979450308501,0.008547979450308501
adfe201,UserInfoManager,http-server,4,4,1.4539996513502702e-06,0.0,1.4539996513502702e-06,1.4539996513502702e-06,4.943598814590917e-06
adfe201,UserInfoManager,jemalloc_bg,4,4,0.6023984231362235,0.28728904286191803,0.8896874659981414,0.9464770224224297,1.3221046212519396
adfe201,UserInfoManager,lifeguard,1,1,0.0030253741078889607,0.08985646895361683,0.09288184306150579,0.09288184306150579,0.09288184306150579
adfe201,UserInfoManager,rdb-batch,16,16,16.6769293565322,28.287664228339036,44.96459358487124,47.96957364536917,50.398060446383745
adfe201,UserInfoManager,task-runner,13,13,0.010407907914578865,0.007486744461188758,0.017894652375767622,0.0,0.1043478745454375
adfe201,UserInfoManager,uim-grpc-p,10,10,24.214322141045074,27.634959807805103,51.84928194885018,55.258377795527785,56.51282358357841
